,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
438,nytimes,Wed Jun 03 23:00:07 +0000 2020,Watch as we ride along with these New York City medics who are used to transporting desperate patients to the hospi… https://t.co/AfmxMfdMqN,-0.3182,0.0,0.099,0.901,62
439,nytimes,Wed Jun 03 23:00:06 +0000 2020,"""I want you to know that you matter,"" former President Barack Obama said in an address to young men and women of co… https://t.co/VKeRtrZ6oq",0.1027,0.098,0.0,0.902,61
440,nytimes,Wed Jun 03 22:40:03 +0000 2020,Critic’s Notebook: “The most urgent filmmaking anybody’s doing in this country right now is by black people with ca… https://t.co/4mgqcWY9no,0.2716,0.099,0.0,0.901,60
441,nytimes,Wed Jun 03 22:31:37 +0000 2020,RT @YousurAlhlou: .@leslyedavis and I spent the coronavirus peak in a New York City ambulance. Our ridealong revealed that medics are faced…,0.0,0.0,0.0,1.0,59
442,nytimes,Wed Jun 03 22:20:06 +0000 2020,"In Opinion

Melanye Price writes, “Anyone who needs one more video to believe the injustices around us, either refu… https://t.co/lDyQenUI96",0.0,0.0,0.0,1.0,58
443,nytimes,Wed Jun 03 22:08:44 +0000 2020,At least 2 other cities this week have seen Confederate monuments removed from public spaces in response to protest… https://t.co/rQnSUdWoX4,0.0,0.0,0.0,1.0,57
444,nytimes,Wed Jun 03 22:00:07 +0000 2020,Authorities are investigating a 43-year-old German man in connection with the 2007 disappearance of 3-year-old Made… https://t.co/QtdgGHSVYR,0.0,0.0,0.0,1.0,56
445,nytimes,Wed Jun 03 21:57:06 +0000 2020,Breaking News: Virginia's governor plans to order the removal of a monument to the Confederate general Robert E. Le… https://t.co/zjuRhXrktZ,0.0,0.0,0.0,1.0,55
446,nytimes,Wed Jun 03 21:40:07 +0000 2020,"“I’m 100 percent with people who are protesting for justice, but is this justice?” said one man whose family busine… https://t.co/xLcHbAqoy5",0.0772,0.095,0.082,0.823,54
447,nytimes,Wed Jun 03 21:30:07 +0000 2020,RT @TheSteinLine: Far bigger for players than the how-many-teams debate: All the yet-to-be-explained safety protocols that will be implemen…,0.4215,0.135,0.0,0.865,53
448,nytimes,Wed Jun 03 21:30:07 +0000 2020,"Rahul Dubey opened his Washington, D.C., home on Monday to more than 70 protesters who were trying to avoid arrest… https://t.co/F5kmbtVSol",-0.5209,0.0,0.187,0.813,52
449,nytimes,Wed Jun 03 21:22:14 +0000 2020,"Tens of thousands of people staged peaceful protests and impassioned marches across the U.S. on Tuesday, despite cu… https://t.co/3ecaLm0ny1",0.3182,0.145,0.086,0.769,51
450,nytimes,Wed Jun 03 21:00:06 +0000 2020,Watch Live: Former President Barack Obama is giving his first on-camera comments about the killing of George Floyd… https://t.co/Ngd3Baue4u,-0.4588,0.101,0.185,0.714,50
451,nytimes,Wed Jun 03 20:40:04 +0000 2020,"Louisville, Kentucky, will hire an outside consultant to review its police department after Breonna Taylor was shot… https://t.co/GzWD1d1aag",0.0,0.0,0.0,1.0,49
452,nytimes,Wed Jun 03 20:28:50 +0000 2020,"Read our full investigation of the CDC’s troubled response to the spread of the coronavirus by @EricLiptonNYT,… https://t.co/k5dBT9WWOf",-0.4588,0.0,0.15,0.85,48
453,nytimes,Wed Jun 03 20:28:27 +0000 2020,"As the battle against the virus stretches into summer and the U.S. lurches toward restarting its economy, state and… https://t.co/wfDJ1WFdC2",-0.3818,0.0,0.12,0.88,47
454,nytimes,Wed Jun 03 20:27:42 +0000 2020,"The CDC declined repeated requests for interviews with its top officials. In a statement, the agency said it was “p… https://t.co/dE7dUWZvPr",0.2023,0.083,0.0,0.917,46
455,nytimes,Wed Jun 03 20:26:55 +0000 2020,"The CDC and its director, Dr. Robert Redfield, faced challenges from President Trump, who tried to seize the spotli… https://t.co/dZme7ZLdWX",0.0772,0.064,0.0,0.936,45
456,nytimes,Wed Jun 03 20:26:02 +0000 2020,"The CDC failed early on to provide U.S. labs with an effective coronavirus test, and sloppy practices and the Trump… https://t.co/rLcZWTlGKq",-0.0516,0.122,0.13,0.748,44
457,nytimes,Wed Jun 03 20:24:49 +0000 2020,"As the number of U.S. coronavirus cases — and deaths — mounted, the CDC struggled to record them accurately. The ag… https://t.co/tFYYQR4dCB",-0.2732,0.055,0.101,0.844,43
458,nytimes,Wed Jun 03 20:23:47 +0000 2020,"Our investigation of the CDC’s response to the virus included:
—Reviews of thousands of emails
—Interviews with mor… https://t.co/ueyhwJiKKu",0.0,0.0,0.0,1.0,42
459,nytimes,Wed Jun 03 20:22:20 +0000 2020,"The CDC, considered the world’s leading public health agency, struggled to move quickly against the virus. Early te… https://t.co/omBxxrKkMT",-0.34,0.0,0.118,0.882,41
460,nytimes,Wed Jun 03 20:20:06 +0000 2020,Our investigation shows how the coronavirus has shaken the CDC as it confronted the most urgent public health emerg… https://t.co/arWL7Q9dVk,-0.0018,0.094,0.14,0.766,40
461,nytimes,Wed Jun 03 20:15:25 +0000 2020,"A 13-year old boy pleaded guilty to robbery for his role in the death of Tessa Majors, the Barnard college student… https://t.co/7X0hyglU9Y",-0.7717,0.0,0.251,0.749,39
462,nytimes,Wed Jun 03 20:10:04 +0000 2020,"RT @heytherehaIey: All officers involved in the killing of George Floyd have now been charged. Three with aiding &amp; abetting murder, the fou…",-0.8979,0.0,0.353,0.647,38
463,nytimes,Wed Jun 03 20:00:11 +0000 2020,“We cannot tolerate or turn a blind eye to racism and exclusion in any form and yet claim to defend the sacredness… https://t.co/Jpk0F2kAeq,-0.8402,0.0,0.31,0.69,37
464,nytimes,Wed Jun 03 19:50:02 +0000 2020,"RT @tarangoNYT: LA, 1992 and now: some images of destruction may look the same. But this time is very different. Not only are things far le…",-0.3291,0.0,0.086,0.914,36
465,nytimes,Wed Jun 03 19:37:03 +0000 2020,"Breaking News: 3 officers have been charged with aiding and abetting Derek Chauvin, whose charge in the killing of… https://t.co/zr3uz7W4Cy",-0.7351,0.0,0.256,0.744,35
466,nytimes,Wed Jun 03 19:30:09 +0000 2020,"RT @MikeIsaac: NEWS: Dozens of Facebook's earliest employees pen an open letter to Mark Zuckerberg, pushing back against his stance on Trum…",0.0,0.0,0.0,1.0,34
467,nytimes,Wed Jun 03 19:20:02 +0000 2020,"As protests against police violence spread across the U.S., demonstrators in at least 6 cities focused their anger… https://t.co/y5kSjbTvBZ",-0.5267,0.106,0.244,0.65,33
468,nytimes,Wed Jun 03 19:08:34 +0000 2020,Breaking News: Hydroxychloroquine didn’t prevent Covid-19 in the first large study using the most reliable way of t… https://t.co/96ysvqhtSx,0.0258,0.058,0.0,0.942,32
469,nytimes,Wed Jun 03 19:00:05 +0000 2020,What happened at Lafayette Square on Monday was a burst of violence unlike any seen in the shadow of the White Hous… https://t.co/yrIXMJb05v,-0.6249,0.0,0.157,0.843,31
470,nytimes,Wed Jun 03 18:50:42 +0000 2020,"Gary Jones, the ex-president of the United Auto Workers union, has pleaded guilty to embezzling union funds. He's t… https://t.co/Itf60I1jmG",0.0,0.119,0.119,0.763,30
471,nytimes,Wed Jun 03 18:40:03 +0000 2020,"RT @simonelandon: Minneapolis police are supposed to record every time they punch, kick, slap, pin, choke, unleash their dogs on, mace, tas…",-0.4404,0.064,0.139,0.797,29
472,nytimes,Wed Jun 03 17:50:07 +0000 2020,"In a Fox News Radio interview on Wednesday, President Trump first denied, then admitted that he went into a secure… https://t.co/S1x1O4wiBi",-0.3612,0.06,0.124,0.815,28
473,nytimes,Wed Jun 03 17:40:05 +0000 2020,"Audiobook publishers are increasingly hiring narrators of color, a response to a broader range of stories and desir… https://t.co/KvW9iDRbBP",0.0,0.0,0.0,1.0,27
474,nytimes,Wed Jun 03 17:32:52 +0000 2020,"In Opinion

@karaswisher is live now, discussing one of her latest columns, ""Twitter Tsks, and Trump Fumes""… https://t.co/juhsx8Qsss",0.0,0.0,0.0,1.0,26
475,nytimes,Wed Jun 03 17:30:13 +0000 2020,"RT @nytimesbooks: “No powerful political actor had set out to destroy the American political system itself — until, that is, Trump won the…",0.4588,0.217,0.117,0.667,25
476,nytimes,Wed Jun 03 17:21:06 +0000 2020,"The chief of the NYPD said Gov. Andrew Cuomo called to apologize for saying the police ""did not do their job"" durin… https://t.co/Xna7w5w8id",0.1027,0.06,0.0,0.94,24
477,nytimes,Wed Jun 03 17:00:12 +0000 2020,"When asked what he thought of President Trump’s response to American protesters, Prime Minister Justin Trudeau paus… https://t.co/y4IQKOKeYH",-0.2263,0.0,0.101,0.899,23
478,nytimes,Wed Jun 03 16:40:06 +0000 2020,"As Philadelphia police commissioner in the 1960s, Frank Rizzo raided gay clubs. While running for a third term as m… https://t.co/UHMgQs1IOE",0.0,0.0,0.0,1.0,22
479,nytimes,Wed Jun 03 16:40:05 +0000 2020,RT @carlzimmer: I talked to @DLeonhardt for today’s @nytimes morning briefing about how to read a scientific paper and some of the scientis…,0.0,0.0,0.0,1.0,21
480,nytimes,Wed Jun 03 16:37:01 +0000 2020,"President Trump's account on Snapchat will no longer be promoted on the app's Discover page for news, after the com… https://t.co/JsF4hnjdvq",0.1531,0.117,0.092,0.792,20
481,nytimes,Wed Jun 03 16:20:06 +0000 2020,"As the coronavirus pandemic upends work and home life, women have carried an outsized share of the burden, more lik… https://t.co/Szob5lxKqa",-0.1779,0.091,0.12,0.788,19
482,nytimes,Wed Jun 03 16:00:16 +0000 2020,"As aid donations for Yemen fall short, food rations have been halved, payments to medical workers cut and hundreds… https://t.co/ypmJO98k3s",-0.2732,0.0,0.1,0.9,18
483,nytimes,Wed Jun 03 15:40:07 +0000 2020,"In Opinion

""The truth is that for the prime minister, Mr. Cummings is vital. Boris Johnson is a puffball of a poli… https://t.co/AqShnQtwCF",0.5423,0.176,0.0,0.824,17
484,nytimes,Wed Jun 03 15:32:41 +0000 2020,"Defense Secretary Mark Esper said he did not think active-duty troops were needed to quell protests for now, puttin… https://t.co/CHJCa7fxau",-0.1027,0.07,0.089,0.841,16
485,nytimes,Wed Jun 03 15:20:01 +0000 2020,What began as a protest over George Floyd's death in police custody in Minneapolis has grown into a nationwide move… https://t.co/dI7EVejeQd,-0.7096,0.0,0.237,0.763,15
486,nytimes,Wed Jun 03 15:16:36 +0000 2020,Researchers estimated that the loss of primary tropical forest in 2019 resulted in the release of more than 2 billi… https://t.co/RtQSkDzuO0,-0.3182,0.0,0.103,0.897,14
487,nytimes,Wed Jun 03 15:16:09 +0000 2020,Fires in Bolivia were a major cause of what was a significant increase in deforestation last year. The country’s pr… https://t.co/dY9bifeytJ,0.4767,0.177,0.0,0.823,13
488,nytimes,Wed Jun 03 15:13:43 +0000 2020,"Brazil, where deforestation of the Amazon through clear-cutting appears to be on the rise under the pro-development… https://t.co/ndFZhXL5YG",0.1779,0.091,0.0,0.909,12
489,nytimes,Wed Jun 03 15:00:16 +0000 2020,"After months of locked-down borders, countries are trying to work out how to bring back visitors without importing… https://t.co/dnGil2JApM",0.0,0.0,0.0,1.0,11
490,nytimes,Wed Jun 03 14:49:04 +0000 2020,"Minneapolis is ""a living laboratory on everything you shouldn’t do when it comes to police use of force,"" said Davi… https://t.co/qoj1tvko4P",0.0,0.0,0.0,1.0,10
491,nytimes,Wed Jun 03 14:47:51 +0000 2020,Breaking News: Prime Minister Boris Johnson pledged to admit nearly 3 million people into Britain from Hong Kong if… https://t.co/pqWIgFrzcp,0.2023,0.087,0.0,0.913,9
492,nytimes,Wed Jun 03 14:46:03 +0000 2020,Fears that the Minneapolis police may have an uncontrollable problem appeared to prod state officials into action T… https://t.co/20reewiY4r,-0.7906,0.0,0.333,0.667,8
493,nytimes,Wed Jun 03 14:45:22 +0000 2020,"The Minneapolis data also shows that most use of force happens in areas where more black people live.

But while cr… https://t.co/0kpYHNjofh",0.0,0.0,0.0,1.0,7
494,nytimes,Wed Jun 03 14:44:32 +0000 2020,"There have been more than 2,600 civilian complaints against Minneapolis police officers since 2012. In only a dozen… https://t.co/aDc2GED34s",-0.4019,0.0,0.13,0.87,6
495,nytimes,Wed Jun 03 14:43:09 +0000 2020,"Pointing a gun at someone.
Pepper spray.
Neck restraints.

Since 2015, we found that when Minneapolis police use th… https://t.co/qj6R91zetr",-0.34,0.0,0.112,0.888,5
496,nytimes,Wed Jun 03 14:42:02 +0000 2020,"Those thousands of instances of police use of force disproportionately affect black people in Minneapolis, who make… https://t.co/Ut77Gk8WC5",0.0,0.0,0.0,1.0,4
497,nytimes,Wed Jun 03 14:41:16 +0000 2020,"Use of force includes kicks, neck holds, punches, shoves, takedowns, Mace, Tasers and other tactics.

Since 2015, M… https://t.co/cFXaxNpEyX",0.0,0.0,0.0,1.0,3
498,nytimes,Wed Jun 03 14:40:05 +0000 2020,"For many black people in Minneapolis, seeing police use force like the kind that killed George Floyd is disturbingl… https://t.co/ncpJuxER8t",0.1027,0.215,0.164,0.62,2
499,nytimes,Wed Jun 03 14:38:23 +0000 2020,Fact Check: We analyzed the president’s Twitter feed for a week. A third of his posts contained falsehoods or murky… https://t.co/xM8nH5fYUS,0.0,0.0,0.0,1.0,1
