,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
435,dawn_com,Wed Jun 03 15:58:51 +0000 2020,"Explainer: Are asymptomatic Covid-19 patients safe or silent carriers?

Health experts are not yet sure whether asy… https://t.co/Gz8HAiV2dV",0.2354,0.139,0.094,0.767,65
436,dawn_com,Wed Jun 03 15:49:37 +0000 2020,"Hub district administration seals private school for reopening

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,64
437,dawn_com,Wed Jun 03 15:34:07 +0000 2020,"KP becomes third province to reach 500 Covid-19 deaths 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0258,0.068,0.0,0.932,63
438,dawn_com,Wed Jun 03 14:59:14 +0000 2020,"Coronavirus is not high threat to workers, EU says, causing outcry 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.1341,0.126,0.149,0.725,62
439,dawn_com,Wed Jun 03 14:35:47 +0000 2020,"KP reports 476 Covid-19 cases, 10 deaths

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,61
440,dawn_com,Wed Jun 03 14:20:04 +0000 2020,"WHO, Peppa Pig team up to encourage children, families to wash their hands

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.5106,0.148,0.0,0.852,60
441,dawn_com,Wed Jun 03 14:02:10 +0000 2020,"Pakistan Railways to refund previously purchased tickets 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,59
442,dawn_com,Wed Jun 03 14:01:15 +0000 2020,“While governments may have a legitimate interest in controlling the spread of misinformation in a volatile and sen… https://t.co/eEbsK4hAUS,0.1779,0.135,0.103,0.762,58
443,dawn_com,Wed Jun 03 14:00:50 +0000 2020,"“Arrests for expressing discontent or allegedly spreading false information have been reported in Bangladesh, Cambo… https://t.co/IJ59buQHXU",0.0,0.0,0.0,1.0,57
444,dawn_com,Wed Jun 03 13:45:11 +0000 2020,"Virus on rise again in #Iran with over 3,000 cases for third day

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,56
445,dawn_com,Wed Jun 03 13:31:41 +0000 2020,"Covid-19 death toll among nurses doubled in past month, says nurses group 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.5994,0.0,0.178,0.822,55
446,dawn_com,Wed Jun 03 13:13:57 +0000 2020,"Countries can take steps now to rebuild from Covid-19: World Bank

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,54
447,dawn_com,Wed Jun 03 13:07:30 +0000 2020,"PIA's special flight to bring back #Pakistani students stranded in #China

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.4019,0.137,0.0,0.863,53
448,dawn_com,Wed Jun 03 12:59:13 +0000 2020,Two more MPAs from the Khyber Pakhtunkhwa Assembly Faisal Zeb Khan and Salahuddin Khan also tested positive for Cov… https://t.co/XR7j7mI4IU,0.5574,0.159,0.0,0.841,52
449,dawn_com,Wed Jun 03 12:58:08 +0000 2020,"In KP, ruling Pakistan Tehreek-i-Insaf's (PTI) Mian Jamshedud Din Kakakhel died in the morning at Islamabad's Kalso… https://t.co/QUmmsrjpTh",-0.5574,0.0,0.175,0.825,51
450,dawn_com,Wed Jun 03 12:57:11 +0000 2020,"PML-N MPA from Wazirabad, Punjab, Shaukat Manzoor Cheema had been undergoing treatment at the Pakistan Kidney And L… https://t.co/XIr5HRGnIl",0.0,0.0,0.0,1.0,50
451,dawn_com,Wed Jun 03 12:41:51 +0000 2020,"Covid-19 doesn't spare anyone, says info minister

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,49
452,dawn_com,Wed Jun 03 12:41:28 +0000 2020,"We can save ourselves from virus by following SOPs: Shibli Faraz

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.4939,0.158,0.0,0.842,48
453,dawn_com,Wed Jun 03 12:25:52 +0000 2020,The Digital Rights Foundation has reported a 189 per cent increase in complaints registered with their Cyber Harass… https://t.co/zq5MHV6Nd1,-0.1027,0.105,0.123,0.773,47
454,dawn_com,Wed Jun 03 12:21:53 +0000 2020,"Sindh issues Covid-19 advisory for govt offices

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,46
455,dawn_com,Wed Jun 03 12:06:19 +0000 2020,"Govt plans to repatriate 20,000 passengers by June 10, says Moeed Yusuf

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,45
456,dawn_com,Wed Jun 03 11:56:15 +0000 2020,SPONSORED CONTENT: In an attempt to find solutions for healthcare emergencies and improve responsiveness to coronav… https://t.co/BFscbO7YFG,0.5574,0.235,0.0,0.765,44
457,dawn_com,Wed Jun 03 11:54:21 +0000 2020,"PML-N MPA from Wazirabad Shaukat Manzoor Cheema passes away from coronavirus

Follow our updates on #coronavirus he… https://t.co/jgJBQ04mSS",0.0,0.0,0.0,1.0,43
458,dawn_com,Wed Jun 03 11:54:04 +0000 2020,"SPONSORED CONTENT: Launched to meet the growing demand in the market, Daraz First Games serves as an all-in-one app… https://t.co/XTLmFB1NMJ",0.1779,0.147,0.069,0.783,42
459,dawn_com,Wed Jun 03 11:52:34 +0000 2020,"RT @prismdawndotcom: Recovering from the Covid-19 economic crunch should not push climate change to secondary status.

https://t.co/BnW9QQl…",0.0,0.0,0.0,1.0,41
460,dawn_com,Wed Jun 03 11:51:50 +0000 2020,"RT @dawn_images: #SakinaSamo has tested positive for the #coronavirus and is in self-isolation. #Covid19

https://t.co/OX4bnani01 https://t…",0.5574,0.194,0.0,0.806,40
461,dawn_com,Wed Jun 03 11:51:36 +0000 2020,"RT @dawn_images: ""I was a big fan of you when you played cricket, I always thought you seemed so kind,” wrote the singer.

More: https://t.…",0.5719,0.17,0.0,0.83,39
462,dawn_com,Wed Jun 03 11:17:58 +0000 2020,"Nearly 4,500 Swedes have died in the outbreak, a higher mortality rate than in Denmark, Norway and Finland, and cri… https://t.co/5jGfmziNIz",-0.5574,0.0,0.153,0.847,38
463,dawn_com,Wed Jun 03 11:17:42 +0000 2020,"Anders Tegnell, the chief epidemiologist at the Public Health Agency, said that in hindsight Sweden should have don… https://t.co/CwdBTWmbE9",0.0,0.0,0.0,1.0,37
464,dawn_com,Wed Jun 03 10:45:53 +0000 2020,"WATCH: UN chief urges countries to unite, says 'can contain virus, recover better' together

Follow our updates on… https://t.co/vqoBVIyF9K",0.4404,0.139,0.0,0.861,36
465,dawn_com,Wed Jun 03 10:37:02 +0000 2020,"In his column, Johnson wrote that if China proceeds to justify the “fears” of Hong Kongers, “then Britain could not… https://t.co/zlJPdf4n5e",0.0,0.0,0.0,1.0,35
466,dawn_com,Wed Jun 03 10:36:40 +0000 2020,Chinese foreign ministry spokesman Zhao Lijian said Beijing had lodged “serious representations” with London over R… https://t.co/dsgWcElmcF,0.0,0.0,0.0,1.0,34
467,dawn_com,Wed Jun 03 10:20:13 +0000 2020,"VIDEO: Tokyo's Rainbow Bridge goes red after mayor's warning 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.34,0.0,0.138,0.862,33
468,dawn_com,Wed Jun 03 10:16:43 +0000 2020,"Sindh confirms record 1,824 new coronavirus cases in last 24 hours

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,32
469,dawn_com,Wed Jun 03 10:08:19 +0000 2020,"KP MPAs Faisal Zeb Khan, Salahuddin Khan test positive for coronavirus

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.5574,0.175,0.0,0.825,31
470,dawn_com,Wed Jun 03 09:43:04 +0000 2020,"South Korea says kids with suspected Covid-19 syndrome had another disease

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.2263,0.0,0.101,0.899,30
471,dawn_com,Wed Jun 03 09:23:22 +0000 2020,"Punjab's tally crosses 29,000 after more than 1,000 cases reported for third straight day 

Follow our updates on… https://t.co/D50gl7N6t6",0.2263,0.095,0.0,0.905,29
472,dawn_com,Wed Jun 03 09:01:23 +0000 2020,"Zahra's body was handed over to her family after a post-mortem examination, which revealed that the victim had died… https://t.co/FSzbWA4bIT",-0.2732,0.0,0.1,0.9,28
473,dawn_com,Wed Jun 03 09:00:32 +0000 2020,"The FIR said that she had injuries on her face, hands, below her rib cage and legs.

https://t.co/FJdMV1vpdw",0.0,0.0,0.0,1.0,27
474,dawn_com,Wed Jun 03 08:36:19 +0000 2020,"People should ensure work of frontline workers does not go to waste: Ajmal Wazir

Follow our updates on… https://t.co/2kkGydoFB7",0.6036,0.225,0.0,0.775,26
475,dawn_com,Wed Jun 03 08:10:29 +0000 2020,"Sharif's lawyers claimed that even though he was summoned on June 2, warrants were dated May 28, implying that NAB… https://t.co/31JA96TYrt",0.0,0.0,0.0,1.0,25
476,dawn_com,Wed Jun 03 07:50:16 +0000 2020,"Mexican zoo saves animals, including tiger, endangered by virus crisis

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.6249,0.0,0.204,0.796,24
477,dawn_com,Wed Jun 03 07:36:37 +0000 2020,"RT @dawn_images: ""My separation with Syra happened in August 2019 and the reason for that is not a woman, is not Sadaf, is not infidelity,""…",0.0,0.0,0.0,1.0,23
478,dawn_com,Wed Jun 03 07:36:22 +0000 2020,"RT @dawn_images: Across the U.S., many celebs have been doing far more than tweeting supportive words or issuing carefully prepared stateme…",0.5945,0.246,0.0,0.754,22
479,dawn_com,Wed Jun 03 07:36:00 +0000 2020,"The LHC granted pre-arrest bail to Shehbaz Sharif till June 17
 https://t.co/lKMGQl3GUu",0.25,0.154,0.0,0.846,21
480,dawn_com,Wed Jun 03 07:35:51 +0000 2020,"RT @dawn_images: #RubinaAshraf confirmed the news to Images and is in self-isolation. 

https://t.co/aXskUUZ6be

#Coronavirus #COVID19Pakis…",0.0,0.0,0.0,1.0,20
481,dawn_com,Wed Jun 03 07:30:54 +0000 2020,"#BREAKING: LHC grants Shehbaz Sharif pre-arrest bail in assets beyond means case 

https://t.co/lKMGQl3GUu",0.3818,0.247,0.0,0.753,19
482,dawn_com,Wed Jun 03 07:10:53 +0000 2020,"Tents and razor wire: Cyprus struggles with migrant influx

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",-0.3612,0.0,0.143,0.857,18
483,dawn_com,Wed Jun 03 06:07:41 +0000 2020,"KP MPA Mian Jamshed Kakakhel passes away after contracting COvid-19

Follow our updates on #coronavirus here: https://t.co/vY4fVgiI5K",0.0,0.0,0.0,1.0,17
484,dawn_com,Wed Jun 03 05:51:12 +0000 2020,"India's coronavirus cases cross 200,000 but peak still weeks away 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",0.0,0.0,0.0,1.0,16
485,dawn_com,Wed Jun 03 05:45:26 +0000 2020,"His former team-mate Chris Gayle also posted a statement on social media, saying “Black life matters just as any ot… https://t.co/6gQYwu98nL",0.0258,0.052,0.0,0.948,15
486,dawn_com,Wed Jun 03 05:44:43 +0000 2020,"The 36-year-old said that if the world of cricket, even after watching the video of Floyd’s death, did not take a s… https://t.co/ogGMlpK60E",-0.5994,0.0,0.151,0.849,14
487,dawn_com,Wed Jun 03 05:44:00 +0000 2020,"A suggestion it might be demolished was shelved, and the government announced in November that police would use the… https://t.co/zkMUBk3j9P",0.0,0.0,0.0,1.0,13
488,dawn_com,Wed Jun 03 05:43:30 +0000 2020,"Austrian authorities have presented the winning plan to redesign the house where Adolf Hitler was born in 1889.

https://t.co/Wza5rRlx7O",0.5267,0.159,0.0,0.841,12
489,dawn_com,Wed Jun 03 05:42:57 +0000 2020,UK PM Boris Johnson has promised to cut the private Chinese firm out of the most sensitive “core” elements of 5G th… https://t.co/YdtlE8zLXH,0.1027,0.098,0.082,0.82,11
490,dawn_com,Wed Jun 03 05:42:13 +0000 2020,"Recognition by FIFA of the “depth of sentiment” over Floyd’s death came in a rare statement, which marks a change f… https://t.co/rT2aFMMyeC",-0.5994,0.0,0.157,0.843,10
491,dawn_com,Wed Jun 03 05:41:26 +0000 2020,"Several players used weekend games in Germany’s Bundesliga to reveal messages expressing solidarity with Floyd.

https://t.co/Xtq82yvDbe",0.296,0.128,0.0,0.872,9
492,dawn_com,Wed Jun 03 05:40:10 +0000 2020,"Pompeo said that China’s moving of troops to LAC echoed similarly heavy-handed behaviour over coronavirus, South Ch… https://t.co/gnQ3VSSj7Y",0.0,0.0,0.0,1.0,8
493,dawn_com,Wed Jun 03 05:38:15 +0000 2020,"In an internal discussion with his employee, Zuckerberg acknowledged that the decision on “how to handle” President… https://t.co/g8vlKStSEV",0.0,0.0,0.0,1.0,7
494,dawn_com,Wed Jun 03 05:37:38 +0000 2020,"“We are disappointed and stunned by Mark’s incomprehensible explanations for allowing the Trump posts to remain up,… https://t.co/XuTcnzrsvS",-0.5423,0.0,0.22,0.78,6
495,dawn_com,Wed Jun 03 05:36:29 +0000 2020,The approval comes a day after the US drugmaker reported that remdesivir showed modest benefit in patients with mod… https://t.co/0ynrFNRXga,0.7269,0.253,0.0,0.747,5
496,dawn_com,Wed Jun 03 05:35:58 +0000 2020,"The drug has been approved for the treatment of adults and children with severe Covid-19.

https://t.co/o0tSdOSCP9",0.0516,0.144,0.134,0.722,4
497,dawn_com,Wed Jun 03 05:35:03 +0000 2020,"After Ramazan, the greenback has gained about Rs4 against the rupee in the interbank market.

https://t.co/tMTNMTSHEQ",0.3818,0.148,0.0,0.852,3
498,dawn_com,Wed Jun 03 05:34:39 +0000 2020,Bankers said demand from importers is not exceptionally high but there are concerns that the country might face sho… https://t.co/vgq22SZRHu,-0.0644,0.0,0.062,0.938,2
499,dawn_com,Wed Jun 03 05:33:58 +0000 2020,"On Tuesday, the dollar was traded as high as Rs166 in the interbank market but fell back to close at Rs164.89 with… https://t.co/DGEI3Wz7hH",0.0,0.0,0.0,1.0,1
